VACLS,RXNORM,NAME,NDC
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,62332014930
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,62332014990
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,62332014991
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,65862077910
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,65862077930
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,65862077978
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,65862077990
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,65862077999
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,70518283400
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,70756081212
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,70756081230
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,70756081251
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,70756081290
CV400,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet,71205017330
CV400,847055,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],00713086430
CV400,847055,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010607
CV400,847055,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010611
CV400,847055,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010630
CV400,847055,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010690
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,00378142277
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,00378142293
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,13668025201
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,13668025230
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,13668025290
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036710
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036715
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036716
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036717
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036745
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036746
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017407
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017410
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017412
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017444
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,42291092590
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,43547039203
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,43547039209
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,43547039211
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015008
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015010
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015030
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015090
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015091
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,50090356100
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,50090487800
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,50090540200
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,57664075983
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,57664075999
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015008
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015010
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015030
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015090
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015091
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078010
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078030
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078078
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078090
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078099
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70518134700
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70518286100
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70518286101
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70518388900
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081312
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081330
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081351
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081390
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335084501
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335084502
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335084503
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335218001
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335218002
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335218003
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335968601
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335968602
CV400,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet,71335968603
CV400,847042,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],00713086530
CV400,847042,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],35356025890
CV400,847042,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010707
CV400,847042,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010711
CV400,847042,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010730
CV400,847042,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],65597010790
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,00378142577
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,00378142593
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,13668025301
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,13668025330
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,13668025390
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036810
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036815
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036816
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036817
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036845
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,16729036846
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017507
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017510
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017512
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,33342017544
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,42291092690
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,43547039303
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,43547039309
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,43547039311
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015108
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015110
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015130
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015190
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,46708015191
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,50090545000
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,57664076083
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,57664076099
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015108
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015110
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015130
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015190
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,62332015191
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078110
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078130
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078178
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078190
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,65862078199
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081412
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081430
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081451
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,70756081490
CV400,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet,71205017590
CV400,749841,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],00597004237
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,00054054718
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,00378290377
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,00378290393
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,13668016130
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,13668016172
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,33342013007
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,43547044303
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,43547044309
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,46708021110
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,46708021130
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,46708021191
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,62332021110
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,62332021130
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,62332021191
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,65862097803
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,65862097810
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68180019506
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68180019509
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68180019511
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68180019513
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68382051506
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68382051516
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68382051530
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68382051584
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68462084211
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,68462084213
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,70771112502
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,70771112503
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,70771112508
CV400,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,70771112509
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,46708044410
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,46708044430
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,46708044490
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,46708044491
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,62332005310
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,62332005330
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,62332005390
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,62332005391
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,65862063105
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,65862063130
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,65862063190
CV400,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,65862063199
CV400,805863,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT],62559065090
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,00378300105
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,00378300177
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013110
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013112
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013115
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013151
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,43547045909
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,43547045950
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,60505375809
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,62559066090
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019401
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019406
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019410
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019416
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019477
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132500
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132501
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132502
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132503
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132504
CV400,578325,candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132509
CV400,805859,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT],62559065190
CV400,805859,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT],63629337701
CV400,805859,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT],63629337702
CV400,805859,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT],63629337703
CV400,805859,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT],63629337704
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,00378300205
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,00378300277
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013210
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013212
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013215
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,33342013251
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,43547046009
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,43547046050
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,60505375909
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,62559066190
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019501
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019506
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019510
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019516
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,68382019577
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70518272000
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132600
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132601
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132602
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132603
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132604
CV400,578330,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet,70771132609
CV400,809026,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT],00078047115
CV400,809026,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT],00078047134
CV400,809026,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT],00078047161
